^^^^1^2^3^4^5^6^7^8^9^10^11^12^13^14^15^16^17^18^19^20^21^22^23^24^25^26^27^28^29^30^31^32^33^34^35^36^37^38^39^40^41^42^43^44^45^46^47^48^49^50^51^52^53^54^55^56^57^58^59^60^61^62^63^64^65^66^67^68^69^70^71^72^73^74^75^76^77^78^79^80^81^82^83^84^85^86^87^88^89^90^91^92^93^94^95^96^97^98^99^100^101^102^103^104^105^106^107^108^109^110^111^112^201^202^203^204^205^206^207^208^209^210^211^212^213^214^215^216^217^218^219^220^221^222^223^224^225^226^227^228^229^230^231^232^233^234^235^236^237^238^239^240^241^242^243^244^245^246^247^248^249^250^251^252^253^254^255^256^257^258^259^260^261^262^263^264^265^266^267^268^269^270^271^272^273^274^275^276^277^278^279^280^281^282^283^284^285^286^287^288^289^290^291^292^293^301^302^303^304^305^306^307^308^309^310^311^312^313^314^315^316^317^318^400^401^402^403^404^405^406^407^408^409^410^411^412^413^414^415^416^417^418^419^420^421^422^423^424^425^426^427^428^429^430^431^432^433^434^435^436^437^438^439^440^441^442^443^444^445^446^447^448^449
Name^EMBS^Mesto^Year^АКТИВА: А.НЕТЕКОВНИ СРЕДСТВА (002+009+020+021+031)^I.НЕМАТЕРИЈАЛНИ СРЕДСТВА (003+004+005+006+007+008)^Издатоци за развој^Kонцесии, патенти, лиценци, заштитни знаци и слични права^Гудвил^Аванси за набавка на  нематеријални средства^Нематеријални средства во подготовка^Останати нематеријални средства^II. МАТЕРИЈАЛНИ СРЕДСТВА (010+013+014+015+016+017+018+019)^Недвижности (011+012)^Земјиште^Градежни објекти^Постројки и опрема^Транспортни средства^Алат, погонски и канцелариски инвентар и мебел^Биолошки средства^Аванси за набавка на материјални средства^Материјални средства во подготовка^Останати материјални средства^III. ВЛОЖУВАЊА ВО НЕДВИЖНОСТИ^IV. ДОЛГОРОЧНИ ФИНАНСИСКИ СРЕДСТВА (022+023+024+025+026+030)^Вложувања во подружници^Вложувања во придружени друштва и учества во заеднички вложувања^Побарувања по дадени долгорочни заеми на поврзани друштва^Побарувања по дадени долгорочни заеми^Вложувања во долгорочни хартии од вредност (027+028+029)^Вложувања во хартии од вредност кои се чуваат до доспевање^Вложувања во хартии од вредност расположливи за продажба^Вложувања во хартии од вредност според објективната вредност преку добивката или загубата^Останати долгорочни финансиски средства^V. ДОЛГОРОЧНИ ПОБАРУВАЊА (032+033+034)^Побарувања од поврзани друштва^Побарувања од купувачи^Останати долгорочни побарувања^VI. ОДЛОЖЕНИ ДАНОЧНИ СРЕДСТАВА^Б. ТЕКОВНИ СРЕДСТВА (037+045+052+059)^I. ЗАЛИХИ   (038+039+040+041+042+043)^Залихи на суровини и материјали^Залихи на резервни делови, ситен инвентар, амбалажа и автогуми^Залихи на недовршени производи и полупроизводи^Залихи на  готови производи^Залихи на трговски стоки^Залихи на биолошки средства^II.СРЕДСТВА (ИЛИ ГРУПИ ЗА ОТУЃУВАЊЕ НАМЕНЕТИ ЗА ПРОДАЖБА И ПРЕКИНАТИ РАБОТЕЊА)^III. КРАТКОРОЧНИ ПОБАРУВАЊА (046+047+048+049+050+051)^Побарувања од поврзани друштва^Побарувања од купувачи^Побарувања за дадени аванси на добавувачи^Побарувања од државата по основ на даноци, придонеси, царина, акцизи и за останати давачки кон државата (претплати)^Побарувања од вработените^Останати краткорочни побарувања^IV. КРАТКОРОЧНИ ФИНАНСИСКИ СРЕДСТВА (053+056+057+058)^Вложувања во хартии од вредност (054+055)^Вложувања кои се чуваат до доспевање^Вложувања според објективната вредност преку добивката и загубата^Побарувања по дадени заеми од поврзани друштва^Побарувања по дадени заеми^Останати краткорочни финансиски средства^V. ПАРИЧНИ СРЕДСТВА И  ПАРИЧНИ ЕКВИВАЛЕНТИ (060+061)^Парични средства^Парични еквиваленти^VI. ПЛАТЕНИ ТРОШОЦИ ЗА ИДНИТЕ ПЕРИОДИ И ПРЕСМЕТАНИ ПРИХОДИ (АВР)^ВКУПНА АКТИВА:                           СРЕДСТВА (001+035+036+044+062)^В. ВОНБИЛАНСНА ЕВИДЕНЦИЈА - АКТИВА^ПАСИВА : А. ГЛАВНИНА И РЕЗЕРВИ (066+067-068-069+070+071+075-076+077-078)^I. ОСНОВНА ГЛАВНИНА^II. ПРЕМИИ НА ЕМИТИРАНИ АКЦИИ^III. СОПСТВЕНИ АКЦИИ (-)^IV. ЗАПИШАН, НЕУПЛАТЕН КАПИТАЛ (-)^V. РЕВАЛОРИЗАЦИСКА РЕЗЕРВА И РАЗЛИКИ ОД ВРЕДНУВАЊЕ НА КОМПОНЕНТИ НА ОСТАНАТА СЕОПФАТНА ДОБИВКА^VI. РЕЗЕРВИ (072+073+074)^Законски резерви^Статутарни резерви^Останати резерви^VII. АКУМУЛИРАНА ДОБИВКА^VIII. ПРЕНЕСЕНА ЗАГУБА (-)^IX. ДОБИВКА ЗА ДЕЛОВНАТА ГОДИНА^X. ЗАГУБА ЗА ДЕЛОВНАТА ГОДИНА^XI. ГЛАВНИНА НА СОПСТВЕНИЦИТЕ НА МАТИЧНОТО ДРУШТВО^XII. НЕКОНТРОЛИРАНО УЧЕСТВО^Б. ОБВРСКИ                           (082+085+095)^I. ДОЛГОРОЧНИ РЕЗЕРВИРАЊА ЗА РИЗИЦИ И ТРОШОЦИ     (083+084)^Резервирања за пензии, отпремнини и слични обврски кон вработените^Останати долгорочни резервирања за ризици и трошоци^II. ДОЛГОРОЧНИ ОБВРСКИ                         (од 086 до 093)^Обврски спрема поврзани друштва^Обврски спрема добавувачи^Обврски за аванси, депозити и кауции^Обврски по заеми и кредити спрема поврзани друштва^Обврски по заеми и кредити^Обврски по хартии од вредност^Останати финансиски обврски^Останати долгорочни обврски^III. ОДЛОЖЕНИ ДАНОЧНИ ОБВРСКИ^IV. КРАТКОРОЧНИ ОБВРСКИ                    (од 096 до 108)^Обврски спрема поврзани друштва^Обврски спрема добавувачи^Обврски за аванси, депозити и кауции^Обврски за даноци и придонеси на плата и на надомести на плати^Обврски кон вработените^Тековни даночни обврски^Краткорочни резервирања за ризици и трошоци^Обврски по заеми и кредити спрема поврзани друштва^Обврски по заеми и кредити^Обврски по хартии од вредност^Обврски по основ на учество во резултатот^Останати финансиски обврски^Останати краткорочни обврски^V. ОДЛОЖЕНО ПЛАЌАЊЕ НА ТРОШОЦИ И ПРИХОДИ ВО ИДНИТЕ  ПЕРИОДИ (ПВР)^VI. ОБВРСКИ ПО ОСНОВ НА НЕТЕКОВНИ СРЕДСТВА (ИЛИ ГРУПИ ЗА ОТУЃУВАЊЕ) КОИ СЕ ЧУВААТ ЗА ПРОДАЖБА И ПРЕКИНАТИ РАБОТЕЊА^ВКУПНО ПАСИВА : ГЛАВНИНА, РЕЗЕРВИ И ОБВРСКИ (065+081+094+109+110)^В. ВОНБИЛАНСНА ЕВИДЕНЦИЈА-ПАСИВА^I. ПРИХОДИ ОД РАБОТЕЊЕТО (202+203+206)^Приходи од продажба^Останати приходи^Залихи на  готови производи и недовршено производство на почетокот на годината^Залихи на  готови производи и недовршено производство на крајот на годината^Капитализирано сопственo производство и услуги^II. РАСХОДИ ОД РАБОТЕЊЕТО (208+209+210+211+212+213+218+219+220+221+222)^Трошоци за суровини и други материјали^Набавна вредност на продадените стоки^Набавна вредност на продадените материјали, резервни делови, ситен инвентар, амбалажа и автогуми^Услуги со карактер на материјални трошоци^Останати трошоци од работењето^Трошоци за вработени (214+215+216+217)^Плати и надоместоци на плата (нето)^Трошоци за даноци на плати и надоместоци на плата^Придонеси од задолжително социјално осигурување^Останати трошоци за вработените^Амортизација на материјалните и нематеријалните средства^Вредносно усогласување (обезвреднување) на нетековни средства^Вредносно усогласување (обезвреднување)  на тековните средства^Резервирања за трошоци и ризици^Останати расходи од работењето^III. ФИНАНСИСКИ ПРИХОДИ (224+229+230+231+232+233)^Финансиски приходи од односи со поврзани друштва (225+226+227+228)^Приходи од вложувања во поврзани друштва^Приходи по основ на камати од работење со поврзани  друштва^Приходи по основ на курсни разлики од работење со поврзани  друштва^Останати финансиски приходи од работење со поврзани  друштва^Приходи од вложувања во неповрзани друштва^Приходи по основ на камати од работење со неповрзани  друштва^Приходи по основ на курсни разлики од работење со неповрзани  друштва^Нереализирани добивки (приходи) од финансиски средства^Останати финансиски приходи^IV. ФИНАНСИСКИ РАСХОДИ (235+239+240+241+242+243)^Финансиски расходи од односи со поврзани друштва (236+237+238)^Расходи по основ на камати од работење со поврзани  друштва^Расходи по основ на курсни разлики од работење со поврзани  друштва^Останати финансиски расходи од поврзани  друштва^Расходи по основ на камати од работење со неповрзани  друштва^Расходи по основ на курсни разлики од работење со неповрзани  друштва^Нереализирани загуба (расходи) од финансиски средства^Вредносно усогласување на финансиски средства и вложувања^Останати финансиски расходи^Удел во добивката на придружените друштва^Удел во загуба на придружените друштва^Добивка од редовното работење (201+223+244)-(204-205+207+234+245)^Загуба од редовното работење               (204-205+207+234+245)-(201+223+244)^Нето добивка од прекинати работења^Нето загуба од прекинати работења^Добивка пред оданочување (246+248) или (246-249)^Загуба пред оданочување (247+249) или (247-248)^Данок на добивка^Одложени даночни приходи^Одложени даночни расходи^НЕТО ДОБИВКА ЗА ДЕЛОВНАТА ГОДИНА (250-252+253-254)^НЕТО ЗАГУБА ЗА ДЕЛОВНАТА ГОДИНА (251+252-253+254)^Просечен број на вработени врз основа на часови на работа во пресметковниот период (во апсолутен износ)^Број на месеци на работење (во апсолутен износ)^ДОБИВКА/ЗАГУБА  ЗА ПЕРИОД^Добивка која им припаѓа на имателите на акции на матичното друштво^Добивка која им припаѓа на неконтролирано учество^Загуба која се однесува на имателите на акции на матичното друштво^Загуба која се однесува на неконтролирано учество^ЗАРАБОТУВАЧКА ПО АКЦИЈА^Вкупна основна заработувачка по акција^Вкупна разводнета заработувачка по акција^Основна заработувачка по акција од прекинато работење^Разводнета заработувачка по акција од прекинато работење^ Добивка за годината^Загуба за годината^Останата сеопфатна добивка (273+275+277+279+281+283) - (274+276+278+280+282+284)^Останата сеопфатна загуба (274+276+278+280+282+284) - (273+275+277+279+281+283)^Добивки кои произлегуваат од преведување од странско работење^Загуби кои произлегуваат од преведување од странско работење^Добивки од повторно мерење на финансиски средства расположливи за продажба^Загуби од повторно мерење на финансиски средства расположливи за продажба^Ефективен дел од добивки од хеџинг инструменти за хеџирање на парични текови^Ефективен дел од загуби од хеџинг инструменти за хеџирање на парични текови^Промени на ревалоризациските резерви за нетековни средства^Промени на ревалоризациските резерви за нетековни средства^Актуарски добивки на дефинирани планови за користи на вработените^Актуарски загуби на дефинирани планови за користи на вработените^Удел во останата сеопфатна добивка на придружени друштва (само за потреби на консолидација)^Удел во останата сеопфатна загуби на придружени друштва (само за потреби на консолидација)^Данок на добивка на компоненти на останата сеопфатна добивка^Нето останата сеопфатна добивка               (271-285)^Нето останата сеопфатна загуби                (285-271) или (272+285)^Вкупна сеопфатна добивка за годината (269+286) или  (286-270)^Сеопфатна добивка која им припаѓа на имателите на акции на матичното друштво^Сеопфатна добивка која припаѓа на неконтролираното учество^Вкупна сеопфатна загуба за годината (270+287) или (270-286) или (287-269)^Сеопфатна загуба која им припаѓа на имателите на акции на матичното друштво^Сеопфатна загуба која припаѓа на неконтролираното учество^Вкупни приходи^Вкупни расходи^Добивка за финансиска година^Загуба за финансиска година^Просечен број на вработени^НЕТЕКОВНИ СРЕДСТВА^ОДЛОЖЕНИ ДАНОЧНИ ОБВРСКИ АКТИВА^ТЕКОВНИ СРЕДСТВА^ЗАЛИХИ^СРЕДСТВА (ИЛИ ГРУПИ ЗА ОТУЃУВАЊЕ НАМЕНЕТИ ЗА ПРОДАЖБА И ПРЕКИНАТИ РАБОТЕЊА)^ПЛАТЕНИ ТРОШОЦИ ЗА ИДНИТЕ ПЕРИОДИ И ПРЕСМЕТАНИ ПРИХОДИ(АВР)^Д. ВКУПНА АКТИВА^ГЛАВНИНА И РЕЗЕРВИ^ОБВРСКИ^ОДЛОЖЕНИ ДАНОЧНИ ОБВРСКИ ПАСИВА^ОДЛОЖЕНО ПЛАЌАЊЕ НА ТРОШОЦИ И ПРИХОДИ ВО ИДНИТЕ ПЕРИОДИ (ПВР)^ОБВРСКИ ПО ОСНОВ НА НЕТЕКОВНИ СРЕДСТВА (ИЛИ ГРУПИ ЗА ОТУЃУВАЊЕ) КОИ СЕ ЧУВААТ ЗА ПРОДАЖБА И ПРЕКИНАТИ РАБОТЕЊА^Д. ВКУПНО ПАСИВА^Приходи од работењето^Финансиски приходи^Вкупно приходи^Расходи од работењето^Расходи од основна дејност^Трошоци за вработени^Амортизација на материјалните и нематеријалните средства и вредносно усогласување^Залихи на готови производи и недовршено производство на почетокот на годината^Залихи на готови производи и недовршено производство на крајот на годината^Финансиски расходи^Финансиски расходи од односи со поврзани друштва^Расходи по основ на камати и курсни разлики од работењето со неповрзани друштва^Расходи од финансиски средства и вредносно усогласување^Останати финансиски расходи^Вкупно расходи^Добивка пред одданочување^Загуба пред одданочување^Нето добивка за деловната година^Нето загуба за деловната година^Нематеријални средства^Материјални средства^Вложувања во недвижности^Долгорочни финансиски средства^Долгорочни побарувања^ОДЛОЖЕНИ ДАНОЧНИ СРЕДСТВА^ТЕКОВНИ СРЕДСТВА^Залихи^Краткорочни побарувања^ВКУПНО ПАСИВА^ОДЛОЖЕНО ПЛАЌАЊЕ НА ТРОШОЦИ И ПРИХОДИ ВО ИДНИТЕ  ПЕРИОДИ (ПВР)^ОДЛОЖЕНИ ДАНОЧНИ ОБВРСКИ^Краткорочни финансиски средства^Парични средства и парични еквиваленти^ПЛАТЕНИ ТРОШОЦИ ЗА ИДНИТЕ ПЕРИОДИ И ПРЕСМЕТАНИ ПРИХОДИ (АВР)^ВКУПНА АКТИВА^Основна главнина^Премии на емитирани акции^Сопствени акции(-)^Запишан, неуплатен капитал(-)^Ревалоризациска резерва и разлики од вреднување на компоненти на останата сеопфатна добивка^Резерви^Акумулирана добивка^Пренесена загуба (-)^Добивка за деловната година^Загуба за деловната година(-)^Главнина на сопствениците на матичното друштво^Неконтролирано учество^Долгорочни резервирања за ризици и трошоци^Долгорочни обврски^Краткорочни обврски
Друштво за производство, трговија и услуги ЏОНСОН МЕТИ ДООЕЛ Скопје^6246648^БУНАРЏИК^2016^5715378220^44535232^^44535232^^^^^5353357693^2484798073^^2484798073^2710264827^2158566^72263306^^^83872921^^^^^^^^^^^^^317485295^^317485295^^^38236838391^11353321345^8477120855^439162221^282400184^2154638085^^^^20741599250^4934102285^14804787446^17065727^2087400^341559^983214833^6059590818^^^^6023123287^^36467531^82326978^82326978^^71539031^44023755642^^33121830771^11676606044^^^^^867551634^830850902^^36700732^13117811968^^7459861125^^^^10901924871^6449223^6449223^^^^^^^^^^^^10895475648^5292291582^4753432630^^^^0^849744293^0^^^^^7143^^^44023755642^^82445895822^82403618258^42277564^2749511314^2437038269^^74581578378^69425573239^^^2603003695^1418825907^473953612^265077181^^106152791^102723640^660221925^^^0^0^284566925^2604088^^2604088^^^^140^281962697^^^376550199^63873808^63873808^^^^312676391^^^0^0^0^7459861125^^^^7459861125^^0^^^7459861125^^675^12^7459861125^7459861125^^^^^^^^^7459861125^^22508106^0^^^^^22508106^0^^^^^^^^22508106^0^7482369231^7482369231^^^^^^^^^^5715378220^^38236838391^^0^^^33121830771^10901924871^^^0^^82445895822^284566925^82730462747^74894051423^72028576934^473953612^660221925^2749511314^2437038269^376550199^63873808^312676391^0^^75270601622^7459861125^0^7459861125^0^44535232^5353357693^0^0^317485295^0^^11353321345^20741599250^44023755642^0^0^6059590818^82326978^71539031^44023755642^11676606044^0^0^0^0^867551634^13117811968^0^7459861125^0^0^0^6449223^0^10895475648
